work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id
2025,Junior,Full-time,Data Analyst,73476,US,100,US,Medium (51–500 employees),38047
2025,Senior-level,Full-time,Machine Learning Engineer,124000,US,0,US,Medium (51–500 employees),38049
2025,Mid-level,Full-time,Manager,177570,US,0,US,Medium (51–500 employees),38052
2025,Mid-level,Full-time,Manager,131248,US,0,US,Medium (51–500 employees),38053
2025,Senior-level,Full-time,Data Management Specialist,194900,US,0,US,Medium (51–500 employees),38054
2025,Mid-level,Full-time,Data Quality Analyst,102000,US,100,US,Medium (51–500 employees),13273
2025,Mid-level,Full-time,Data Quality Analyst,93000,US,100,US,Medium (51–500 employees),13274
2025,Junior,Full-time,Data Management Analyst,72350,US,0,US,Medium (51–500 employees),13275
2025,Junior,Full-time,Data Management Analyst,58656,US,0,US,Medium (51–500 employees),13276
2025,Director,Full-time,Director,277200,US,100,US,Medium (51–500 employees),13277
2025,Director,Full-time,Director,173200,US,100,US,Medium (51–500 employees),13278
2025,Junior,Full-time,Engineer,122200,US,0,US,Medium (51–500 employees),13283
2025,Junior,Full-time,Engineer,67600,US,0,US,Medium (51–500 employees),13284
2025,Senior-level,Full-time,Analyst,100997,US,0,US,Medium (51–500 employees),13288
2025,Senior-level,Full-time,Software Engineer,78900,US,0,US,Medium (51–500 employees),13290
2025,Senior-level,Full-time,Product Owner,190000,US,0,US,Medium (51–500 employees),13363
2025,Senior-level,Full-time,Product Owner,150000,US,0,US,Medium (51–500 employees),13364
2025,Senior-level,Full-time,Software Engineer,296000,US,0,US,Medium (51–500 employees),13367
2025,Senior-level,Full-time,Software Engineer,156000,US,0,US,Medium (51–500 employees),13368
2025,Mid-level,Full-time,Software Engineer,90950,US,0,US,Medium (51–500 employees),13378
2025,Senior-level,Full-time,Data Engineer,84800,US,0,US,Medium (51–500 employees),13791
2025,Mid-level,Full-time,Data Quality Engineer,75000,US,100,US,Medium (51–500 employees),38094
2025,Mid-level,Full-time,Data Quality Engineer,56250,US,100,US,Medium (51–500 employees),38095
2025,Senior-level,Full-time,Engineer,286000,US,0,US,Medium (51–500 employees),38098
2025,Mid-level,Full-time,AI Researcher,227950,US,100,US,Medium (51–500 employees),38106
2025,Mid-level,Full-time,AI Researcher,126100,US,100,US,Medium (51–500 employees),38107
2025,Mid-level,Full-time,Data Manager,164497,US,0,US,Medium (51–500 employees),38108
2025,Mid-level,Full-time,Data Manager,117498,US,0,US,Medium (51–500 employees),38109
2025,Senior-level,Full-time,Data Engineer,140700,US,0,US,Medium (51–500 employees),38110
2025,Director,Full-time,Data Product Owner,200000,US,0,US,Medium (51–500 employees),38114
2025,Director,Full-time,Data Product Owner,160000,US,0,US,Medium (51–500 employees),38115
2025,Senior-level,Full-time,Data Analytics Lead,138260,US,0,US,Medium (51–500 employees),38117
2025,Mid-level,Full-time,Data Visualization Engineer,91100,US,0,US,Medium (51–500 employees),38118
2025,Mid-level,Full-time,Data Visualization Engineer,66800,US,0,US,Medium (51–500 employees),38119
2025,Senior-level,Full-time,Data Governance,147700,CA,0,CA,Medium (51–500 employees),38122
2025,Senior-level,Full-time,Data Governance,79500,CA,0,CA,Medium (51–500 employees),38123
2025,Mid-level,Full-time,AI Engineer,150000,CA,0,CA,Medium (51–500 employees),38124
2025,Mid-level,Full-time,AI Engineer,74800,CA,0,CA,Medium (51–500 employees),38125
2025,Mid-level,Full-time,Data Scientist,151200,CA,0,CA,Medium (51–500 employees),38128
2025,Mid-level,Full-time,Data Scientist,81600,CA,0,CA,Medium (51–500 employees),38129
2025,Senior-level,Full-time,Engineer,108100,US,0,US,Medium (51–500 employees),38131
2025,Mid-level,Full-time,Software Engineer,161172,US,0,US,Medium (51–500 employees),38132
2025,Mid-level,Full-time,Software Engineer,107448,US,0,US,Medium (51–500 employees),38133
2025,Mid-level,Full-time,DevOps Engineer,120000,CA,0,CA,Medium (51–500 employees),38134
2025,Mid-level,Full-time,DevOps Engineer,60000,CA,0,CA,Medium (51–500 employees),38135
2025,Senior-level,Full-time,Software Engineer,173700,US,0,US,Medium (51–500 employees),38136
2025,Senior-level,Full-time,Software Engineer,102200,US,0,US,Medium (51–500 employees),38137
2025,Mid-level,Full-time,Analyst,85000,CA,100,CA,Medium (51–500 employees),38138
2025,Mid-level,Full-time,Analyst,60000,CA,100,CA,Medium (51–500 employees),38139
2025,Senior-level,Full-time,Solution Architect,250000,US,0,US,Medium (51–500 employees),38140
2025,Senior-level,Full-time,Solution Architect,110100,US,0,US,Medium (51–500 employees),38141
2025,Senior-level,Full-time,Data Architect,235000,US,0,US,Medium (51–500 employees),38144
2025,Senior-level,Full-time,Data Architect,157000,US,0,US,Medium (51–500 employees),38145
2025,Senior-level,Full-time,Product Manager,150000,CA,0,CA,Medium (51–500 employees),38150
2025,Senior-level,Full-time,Product Manager,130000,CA,0,CA,Medium (51–500 employees),38151
2025,Senior-level,Full-time,Manager,245300,US,0,US,Medium (51–500 employees),38156
2025,Senior-level,Full-time,Manager,187358,US,0,US,Medium (51–500 employees),38157
2025,Senior-level,Full-time,Data Engineer,213304,US,0,US,Medium (51–500 employees),38162
2025,Senior-level,Full-time,Data Engineer,162920,US,0,US,Medium (51–500 employees),38163
2025,Mid-level,Full-time,Research Scientist,182857,CA,100,CA,Medium (51–500 employees),38182
2025,Mid-level,Full-time,Research Scientist,137142,CA,100,CA,Medium (51–500 employees),38183
2025,Junior,Full-time,AI Developer,77000,US,100,US,Medium (51–500 employees),38186
2025,Junior,Full-time,AI Developer,55000,US,100,US,Medium (51–500 employees),38187
2025,Senior-level,Full-time,AI Engineer,312200,US,0,US,Medium (51–500 employees),38188
2025,Senior-level,Full-time,AI Engineer,175800,US,0,US,Medium (51–500 employees),38189
2025,Mid-level,Full-time,Machine Learning Scientist,296300,US,0,US,Medium (51–500 employees),38192
2025,Mid-level,Full-time,Machine Learning Scientist,166600,US,0,US,Medium (51–500 employees),38193
2025,Senior-level,Full-time,Software Engineer,299300,US,0,US,Medium (51–500 employees),38198
2025,Senior-level,Full-time,Software Engineer,137100,US,0,US,Medium (51–500 employees),38199
2025,Mid-level,Full-time,Machine Learning Engineer,312200,US,0,US,Medium (51–500 employees),38200
2025,Mid-level,Full-time,Machine Learning Engineer,175800,US,0,US,Medium (51–500 employees),38201
2025,Senior-level,Full-time,Machine Learning Researcher,296300,US,0,US,Medium (51–500 employees),38202
2025,Senior-level,Full-time,Machine Learning Researcher,166600,US,0,US,Medium (51–500 employees),38203
2025,Mid-level,Full-time,Machine Learning Researcher,264200,US,0,US,Medium (51–500 employees),38204
2025,Mid-level,Full-time,Machine Learning Researcher,143100,US,0,US,Medium (51–500 employees),38205
2025,Mid-level,Full-time,Machine Learning Engineer,296300,US,0,US,Medium (51–500 employees),38206
2025,Mid-level,Full-time,Machine Learning Engineer,166600,US,0,US,Medium (51–500 employees),38207
2025,Junior,Full-time,Data Quality Analyst,98200,US,0,US,Medium (51–500 employees),38208
2025,Junior,Full-time,Data Quality Analyst,60700,US,0,US,Medium (51–500 employees),38209
2025,Senior-level,Full-time,Product Manager,221700,US,0,US,Medium (51–500 employees),38210
2025,Senior-level,Full-time,Analytics Engineer,80210,LT,0,LT,Medium (51–500 employees),38212
2025,Senior-level,Full-time,Analytics Engineer,42947,LT,0,LT,Medium (51–500 employees),38213
2025,Senior-level,Full-time,Engineer,264200,US,0,US,Medium (51–500 employees),38214
2025,Senior-level,Full-time,Engineer,143100,US,0,US,Medium (51–500 employees),38215
2025,Senior-level,Full-time,Engineering Manager,237000,CA,100,CA,Medium (51–500 employees),38220
2025,Senior-level,Full-time,Engineering Manager,214000,CA,100,CA,Medium (51–500 employees),38221
2025,Mid-level,Full-time,Data Analyst,154000,US,0,US,Medium (51–500 employees),38226
2025,Mid-level,Full-time,Data Analyst,122760,US,0,US,Medium (51–500 employees),38227
2025,Junior,Full-time,Data Analyst,56842,LT,0,LT,Medium (51–500 employees),38230
2025,Junior,Full-time,Data Analyst,27789,LT,0,LT,Medium (51–500 employees),38231
2025,Senior-level,Full-time,Engineer,128800,US,0,US,Medium (51–500 employees),38237
2025,Senior-level,Full-time,Software Engineer,284810,GB,0,GB,Medium (51–500 employees),38241
2025,Senior-level,Full-time,Engineer,315000,US,0,US,Medium (51–500 employees),38243
2025,Senior-level,Full-time,Research Scientist,425000,US,0,US,Medium (51–500 employees),38244
2025,Senior-level,Full-time,Research Scientist,280000,US,0,US,Medium (51–500 employees),38245
2025,Mid-level,Full-time,Systems Engineer,170000,US,0,US,Medium (51–500 employees),38273
2025,Senior-level,Full-time,Manager,234177,GB,0,GB,Medium (51–500 employees),38276
2025,Senior-level,Full-time,Manager,189873,GB,0,GB,Medium (51–500 employees),38277
2025,Senior-level,Full-time,Research Team Lead,560000,US,0,US,Medium (51–500 employees),38282
2025,Senior-level,Full-time,Research Team Lead,340000,US,0,US,Medium (51–500 employees),38283
2025,Senior-level,Full-time,Engineer,322784,GB,0,GB,Medium (51–500 employees),38290
2025,Senior-level,Full-time,Engineer,303797,GB,0,GB,Medium (51–500 employees),38291
2025,Director,Full-time,Account Executive,410000,US,0,US,Medium (51–500 employees),38296
2025,Director,Full-time,Account Executive,350000,US,0,US,Medium (51–500 employees),38297
2025,Senior-level,Full-time,Manager,365000,US,0,US,Medium (51–500 employees),38300
2025,Director,Full-time,Enterprise Account Executive,417721,GB,0,GB,Medium (51–500 employees),38308
2025,Director,Full-time,Enterprise Account Executive,183544,GB,0,GB,Medium (51–500 employees),38309
2025,Director,Full-time,Account Executive,180000,US,0,US,Medium (51–500 employees),38311
2025,Mid-level,Full-time,Business Development Representative,125000,US,0,US,Medium (51–500 employees),38314
2025,Mid-level,Full-time,Business Development Representative,105000,US,0,US,Medium (51–500 employees),38315
2025,Mid-level,Full-time,Engineering Manager,560000,US,0,US,Medium (51–500 employees),38316
2025,Senior-level,Full-time,Member of Technical Staff,137600,US,0,US,Medium (51–500 employees),38321
2025,Senior-level,Full-time,Product Manager,161600,US,0,US,Medium (51–500 employees),38327
2025,Mid-level,Full-time,Engineering Manager,182240,US,0,US,Medium (51–500 employees),38331
2025,Mid-level,Full-time,Engineer,144000,US,0,US,Medium (51–500 employees),38338
2025,Mid-level,Full-time,Engineer,106000,US,0,US,Medium (51–500 employees),38339
2025,Junior,Full-time,Analyst,68354,GB,0,GB,Medium (51–500 employees),38342
2025,Junior,Full-time,Analyst,55696,GB,0,GB,Medium (51–500 employees),38343
2025,Senior-level,Full-time,Technical Architect,312200,US,0,US,Medium (51–500 employees),38344
2025,Senior-level,Full-time,Technical Architect,175800,US,0,US,Medium (51–500 employees),38345
2025,Senior-level,Full-time,Engineer,352300,US,0,US,Medium (51–500 employees),38346
2025,Senior-level,Full-time,Software Developer,211200,CA,100,CA,Medium (51–500 employees),38348
2025,Senior-level,Full-time,Software Developer,153600,CA,100,CA,Medium (51–500 employees),38349
2025,Senior-level,Full-time,Architect,362400,US,0,US,Medium (51–500 employees),38352
2025,Senior-level,Full-time,Architect,193900,US,0,US,Medium (51–500 employees),38353
2025,Senior-level,Full-time,Analyst,97500,US,100,US,Medium (51–500 employees),38358
2025,Junior,Full-time,Consultant,70000,CA,0,CA,Medium (51–500 employees),13792
2025,Junior,Full-time,Consultant,56000,CA,0,CA,Medium (51–500 employees),13793
2025,Junior,Full-time,Data Analyst,65000,US,100,US,Medium (51–500 employees),13794
2025,Junior,Full-time,Data Analyst,55000,US,100,US,Medium (51–500 employees),13795
2025,Mid-level,Full-time,AI Specialist,79111,NL,0,NL,Medium (51–500 employees),13796
2025,Mid-level,Full-time,AI Specialist,55376,NL,0,NL,Medium (51–500 employees),13797
2025,Senior-level,Full-time,Data Scientist,262350,US,0,US,Medium (51–500 employees),13798
2025,Senior-level,Full-time,Data Scientist,176500,US,0,US,Medium (51–500 employees),13799
2025,Mid-level,Full-time,Manager,176500,US,0,US,Medium (51–500 employees),13801
2025,Mid-level,Full-time,Manager,196500,US,0,US,Medium (51–500 employees),13803
2025,Mid-level,Full-time,Consultant,101040,US,0,US,Medium (51–500 employees),13804
2025,Mid-level,Full-time,Consultant,58940,US,0,US,Medium (51–500 employees),13805
2025,Mid-level,Full-time,Data Engineer,44210,IN,0,IN,Medium (51–500 employees),13806
2025,Mid-level,Full-time,Data Engineer,36631,IN,0,IN,Medium (51–500 employees),13807
2025,Senior-level,Full-time,Software Architect,222700,US,0,US,Medium (51–500 employees),13808
2025,Senior-level,Full-time,Software Architect,111300,US,0,US,Medium (51–500 employees),13809
2025,Mid-level,Full-time,Analyst,96000,US,0,US,Medium (51–500 employees),13810
2025,Junior,Full-time,Analyst,62500,US,100,US,Medium (51–500 employees),38360
2025,Senior-level,Full-time,Machine Learning Engineer,295800,US,0,US,Medium (51–500 employees),38366
2025,Senior-level,Full-time,Machine Learning Engineer,177500,US,0,US,Medium (51–500 employees),38367
2025,Senior-level,Full-time,Data Engineer,58736,LT,0,LT,Medium (51–500 employees),38368
2025,Senior-level,Full-time,Data Engineer,46989,LT,0,LT,Medium (51–500 employees),38369
2025,Senior-level,Full-time,Data Management Lead,185000,US,0,US,Medium (51–500 employees),38370
2025,Senior-level,Full-time,Data Management Lead,150000,US,0,US,Medium (51–500 employees),38371
2025,Senior-level,Full-time,AI Researcher,302400,US,0,US,Medium (51–500 employees),38374
2025,Senior-level,Full-time,AI Researcher,201600,US,0,US,Medium (51–500 employees),38375
2025,Senior-level,Full-time,Data Governance Analyst,112300,US,0,US,Medium (51–500 employees),38376
2025,Senior-level,Full-time,Data Governance Analyst,67400,US,0,US,Medium (51–500 employees),38377
2025,Senior-level,Full-time,Data Scientist,211000,US,100,US,Medium (51–500 employees),38378
2025,Senior-level,Full-time,Data Scientist,164000,US,100,US,Medium (51–500 employees),38379
2025,Senior-level,Full-time,Data Scientist,233200,US,0,US,Medium (51–500 employees),38380
2025,Senior-level,Full-time,Data Scientist,186961,US,0,US,Medium (51–500 employees),38381
2025,Senior-level,Full-time,Data Scientist,222400,US,0,US,Medium (51–500 employees),38384
2025,Senior-level,Full-time,Data Scientist,148200,US,0,US,Medium (51–500 employees),38385
2025,Senior-level,Full-time,Analytics Lead,69620,GB,0,GB,Medium (51–500 employees),38386
2025,Senior-level,Full-time,Data Analyst,148073,NZ,0,NZ,Medium (51–500 employees),38390
2025,Senior-level,Full-time,Data Analyst,104885,NZ,0,NZ,Medium (51–500 employees),38391
2025,Senior-level,Full-time,Statistician,222000,US,0,US,Medium (51–500 employees),38394
2025,Senior-level,Full-time,Statistician,140000,US,0,US,Medium (51–500 employees),38395
2025,Senior-level,Full-time,Data Scientist,107408,NZ,0,NZ,Medium (51–500 employees),38396
2025,Senior-level,Full-time,Data Scientist,76081,NZ,0,NZ,Medium (51–500 employees),38397
2025,Senior-level,Full-time,Data Scientist,69620,GB,0,GB,Medium (51–500 employees),38404
2025,Senior-level,Full-time,Data Scientist,60759,GB,0,GB,Medium (51–500 employees),38405
2025,Senior-level,Full-time,Consultant,277500,US,0,US,Medium (51–500 employees),38406
2025,Senior-level,Full-time,Consultant,166500,US,0,US,Medium (51–500 employees),38407
2025,Director,Full-time,Data Engineer,230000,US,0,US,Medium (51–500 employees),38410
2025,Mid-level,Full-time,Manager,125050,ES,0,ES,Medium (51–500 employees),38420
2025,Mid-level,Full-time,Manager,82800,ES,0,ES,Medium (51–500 employees),38421
2025,Senior-level,Full-time,Manager,110400,US,0,US,Medium (51–500 employees),38423
2025,Mid-level,Full-time,Software Engineer,130000,NZ,100,NZ,Medium (51–500 employees),38424
2025,Mid-level,Full-time,Software Engineer,105000,NZ,100,NZ,Medium (51–500 employees),38425
2025,Senior-level,Full-time,Manager,223600,US,100,US,Medium (51–500 employees),38428
2025,Junior,Full-time,Analyst,80256,US,0,US,Medium (51–500 employees),38436
2025,Mid-level,Full-time,Analyst,76800,US,0,US,Medium (51–500 employees),13811
2025,Mid-level,Full-time,Analyst,109280,US,0,US,Medium (51–500 employees),13812
2025,Mid-level,Full-time,Analyst,78320,US,0,US,Medium (51–500 employees),13813
2025,Senior-level,Full-time,Data Engineer,144082,US,100,US,Medium (51–500 employees),13814
2025,Senior-level,Full-time,Data Engineer,96059,US,100,US,Medium (51–500 employees),13815
2025,Senior-level,Full-time,Cloud Engineer,329000,US,100,US,Medium (51–500 employees),13816
2025,Mid-level,Full-time,Engineer,219000,US,0,US,Medium (51–500 employees),38452
2025,Mid-level,Full-time,Engineer,131000,US,0,US,Medium (51–500 employees),38453
2025,Senior-level,Full-time,Engineer,80000,US,100,US,Medium (51–500 employees),38455
2025,Senior-level,Full-time,Data Engineer,192590,US,0,US,Medium (51–500 employees),38466
2025,Senior-level,Full-time,Data Engineer,154070,US,0,US,Medium (51–500 employees),38467
2025,Senior-level,Full-time,Data Architect,215000,US,0,US,Medium (51–500 employees),38470
2025,Senior-level,Full-time,Data Architect,143000,US,0,US,Medium (51–500 employees),38471
2025,Junior,Full-time,Software Engineer,67775,IN,0,IN,Medium (51–500 employees),38472
2025,Junior,Full-time,Software Engineer,39176,IN,0,IN,Medium (51–500 employees),38473
2025,Senior-level,Full-time,Engineer,392430,US,0,US,Medium (51–500 employees),38482
2025,Senior-level,Full-time,Engineer,150380,US,0,US,Medium (51–500 employees),38483
2025,Mid-level,Full-time,Engineer,117100,US,0,US,Medium (51–500 employees),38484
2025,Mid-level,Full-time,Engineer,68900,US,0,US,Medium (51–500 employees),38485
2025,Senior-level,Full-time,Quantitative Analyst,150000,US,0,US,Medium (51–500 employees),38486
2025,Mid-level,Full-time,Research Scientist,128000,US,0,US,Medium (51–500 employees),38488
2025,Mid-level,Full-time,Research Scientist,90000,US,0,US,Medium (51–500 employees),38489
2025,Junior,Full-time,Site Reliability Engineer,21006,FR,0,FR,Medium (51–500 employees),38490
2025,Junior,Full-time,Site Reliability Engineer,18644,FR,0,FR,Medium (51–500 employees),38491
2025,Senior-level,Full-time,Data Analytics Developer,112188,US,100,US,Medium (51–500 employees),38492
2025,Senior-level,Full-time,Data Analytics Developer,81591,US,100,US,Medium (51–500 employees),38493
2025,Senior-level,Full-time,Machine Learning Engineer,318000,US,100,US,Medium (51–500 employees),38494
2025,Senior-level,Full-time,Data Governance Lead,186400,US,0,US,Medium (51–500 employees),38496
2025,Senior-level,Full-time,Data Governance Lead,111800,US,0,US,Medium (51–500 employees),38497
2025,Mid-level,Full-time,Data Engineer,124190,US,0,US,Medium (51–500 employees),38498
2025,Mid-level,Full-time,Data Engineer,90300,US,0,US,Medium (51–500 employees),38499
2025,Mid-level,Full-time,Data Product Owner,82278,GB,0,GB,Medium (51–500 employees),38500
2025,Mid-level,Full-time,Manager,159000,US,100,US,Medium (51–500 employees),38502
2025,Mid-level,Full-time,Manager,128500,US,100,US,Medium (51–500 employees),38503
2025,Mid-level,Full-time,Application Developer,135000,US,100,US,Medium (51–500 employees),38504
2025,Mid-level,Full-time,Application Developer,122000,US,100,US,Medium (51–500 employees),38505
2025,Senior-level,Full-time,Power BI Developer,135000,US,0,US,Medium (51–500 employees),38520
2025,Senior-level,Full-time,Power BI Developer,110000,US,0,US,Medium (51–500 employees),38521
2025,Senior-level,Full-time,Data Specialist,134400,US,100,US,Medium (51–500 employees),38530
2025,Senior-level,Full-time,Data Specialist,89600,US,100,US,Medium (51–500 employees),38531
2025,Director,Full-time,Data Operations,249100,US,0,US,Medium (51–500 employees),38532
2025,Director,Full-time,Data Operations,181800,US,0,US,Medium (51–500 employees),38533
2025,Senior-level,Full-time,Manager,212700,US,0,US,Medium (51–500 employees),38534
2025,Mid-level,Full-time,Manager,181900,US,0,US,Medium (51–500 employees),38536
2025,Senior-level,Full-time,Cloud Engineer,149300,US,100,US,Medium (51–500 employees),13817
2025,Senior-level,Full-time,Engineer,208500,US,0,US,Medium (51–500 employees),13818
2025,Senior-level,Full-time,Engineer,152000,US,0,US,Medium (51–500 employees),13819
2025,Senior-level,Full-time,Data Engineer,277138,US,0,US,Medium (51–500 employees),38544
2025,Senior-level,Full-time,Data Engineer,173211,US,0,US,Medium (51–500 employees),38545
2025,Director,Full-time,Data Governance,372000,US,0,US,Medium (51–500 employees),38546
2025,Director,Full-time,Data Governance,248000,US,0,US,Medium (51–500 employees),38547
2025,Mid-level,Full-time,Statistician,154000,US,0,US,Medium (51–500 employees),38548
2025,Mid-level,Full-time,Statistician,85500,US,0,US,Medium (51–500 employees),38549
2025,Mid-level,Full-time,Software Engineer,153792,US,0,US,Medium (51–500 employees),38550
2025,Mid-level,Full-time,Software Engineer,96120,US,0,US,Medium (51–500 employees),38551
2025,Mid-level,Full-time,Software Development Engineer,193000,US,0,US,Medium (51–500 employees),38552
2025,Mid-level,Full-time,Software Development Engineer,120500,US,0,US,Medium (51–500 employees),38553
2025,Senior-level,Full-time,Solutions Architect,157000,US,100,US,Medium (51–500 employees),38554
2025,Senior-level,Full-time,Solutions Architect,83000,US,100,US,Medium (51–500 employees),38555
2025,Mid-level,Full-time,Java Developer,75000,CA,0,CA,Medium (51–500 employees),38556
2025,Mid-level,Full-time,Java Developer,67857,CA,0,CA,Medium (51–500 employees),38557
2025,Mid-level,Full-time,Developer,75000,CA,0,CA,Medium (51–500 employees),38558
2025,Mid-level,Full-time,Developer,67857,CA,0,CA,Medium (51–500 employees),38559
2025,Junior,Full-time,Software Engineer,225000,US,0,US,Medium (51–500 employees),38576
2025,Junior,Full-time,Software Engineer,170000,US,0,US,Medium (51–500 employees),38577
2025,Senior-level,Full-time,Analytics Specialist,139597,US,0,US,Medium (51–500 employees),38578
2025,Senior-level,Full-time,Analytics Specialist,84604,US,0,US,Medium (51–500 employees),38579
2025,Mid-level,Full-time,Associate,100493,US,0,US,Medium (51–500 employees),38580
2025,Mid-level,Full-time,Associate,54616,US,0,US,Medium (51–500 employees),38581
2025,Senior-level,Full-time,Software Engineer,247000,US,0,US,Medium (51–500 employees),38586
2025,Senior-level,Full-time,Data Engineer,246000,US,0,US,Medium (51–500 employees),38592
2025,Senior-level,Full-time,Data Engineer,196000,US,0,US,Medium (51–500 employees),38593
2025,Senior-level,Full-time,Data Engineer,254000,US,100,US,Medium (51–500 employees),38596
2025,Senior-level,Full-time,Data Engineer,215900,US,100,US,Medium (51–500 employees),38597
2025,Mid-level,Full-time,Engineer,385000,US,0,US,Medium (51–500 employees),38600
2025,Mid-level,Full-time,Engineer,245000,US,0,US,Medium (51–500 employees),38601
2025,Senior-level,Full-time,Solutions Architect,170000,US,0,US,Medium (51–500 employees),38603
2025,Senior-level,Full-time,Software Engineer,151000,US,0,US,Medium (51–500 employees),38604
2025,Senior-level,Full-time,Machine Learning Engineer,290000,US,100,US,Medium (51–500 employees),38608
2025,Senior-level,Full-time,Machine Learning Engineer,208145,US,100,US,Medium (51–500 employees),38611
2025,Senior-level,Full-time,Machine Learning Engineer,146000,US,0,US,Medium (51–500 employees),38615
2025,Senior-level,Full-time,Machine Learning Engineer,105000,US,100,US,Medium (51–500 employees),38616
2025,Senior-level,Full-time,Product Manager,299500,US,0,US,Medium (51–500 employees),38618
2025,Mid-level,Full-time,Data Analyst,108200,US,0,US,Medium (51–500 employees),38633
2025,Senior-level,Full-time,Manager,269600,US,0,US,Medium (51–500 employees),38636
2025,Senior-level,Full-time,Manager,107000,US,0,US,Medium (51–500 employees),38639
2025,Senior-level,Full-time,Data Scientist,115000,CA,0,CA,Medium (51–500 employees),38642
2025,Senior-level,Full-time,Data Scientist,105000,CA,0,CA,Medium (51–500 employees),38643
2025,Senior-level,Full-time,Data Scientist,324000,US,0,US,Medium (51–500 employees),38644
2025,Senior-level,Full-time,Data Scientist,238874,US,0,US,Medium (51–500 employees),38648
2025,Senior-level,Full-time,Data Scientist,210350,US,0,US,Medium (51–500 employees),38649
2025,Senior-level,Full-time,Data Scientist,230649,US,0,US,Medium (51–500 employees),38650
2025,Senior-level,Full-time,Data Scientist,192688,US,0,US,Medium (51–500 employees),38651
2025,Senior-level,Full-time,Data Scientist,73684,AT,0,AT,Medium (51–500 employees),38652
2025,Mid-level,Full-time,Data Scientist,154600,US,100,US,Medium (51–500 employees),38654
2025,Senior-level,Full-time,Research Engineer,215000,US,0,US,Medium (51–500 employees),38658
2025,Senior-level,Full-time,Data Operations Manager,137500,CA,100,CA,Medium (51–500 employees),38660
2025,Senior-level,Full-time,Data Operations Manager,106250,CA,100,CA,Medium (51–500 employees),38661
2025,Senior-level,Full-time,Data Operations Manager,163350,US,100,US,Medium (51–500 employees),38662
2025,Senior-level,Full-time,Data Operations Manager,107993,US,100,US,Medium (51–500 employees),38663
2025,Mid-level,Full-time,Data Operations Engineer,150000,US,0,US,Medium (51–500 employees),38664
2025,Mid-level,Full-time,Data Operations Engineer,70000,US,0,US,Medium (51–500 employees),38665
2025,Senior-level,Full-time,Engineer,259000,US,100,US,Medium (51–500 employees),38670
2025,Senior-level,Full-time,Engineer,204000,US,100,US,Medium (51–500 employees),38671
2025,Senior-level,Full-time,Data Manager,85000,US,100,US,Medium (51–500 employees),38672
2025,Senior-level,Full-time,Data Manager,75000,US,100,US,Medium (51–500 employees),38673
2025,Mid-level,Full-time,Data Scientist,120000,CA,0,CA,Medium (51–500 employees),38674
2025,Mid-level,Full-time,Data Scientist,80000,CA,0,CA,Medium (51–500 employees),38675
2025,Senior-level,Full-time,Software Engineer,257500,US,100,US,Medium (51–500 employees),38678
2025,Senior-level,Full-time,Software Engineer,186100,US,100,US,Medium (51–500 employees),38679
2025,Mid-level,Full-time,Software Developer,85000,CA,0,CA,Medium (51–500 employees),38687
2025,Senior-level,Full-time,Software Development Engineer,247845,US,0,US,Medium (51–500 employees),38688
2025,Senior-level,Full-time,Software Development Engineer,183175,US,0,US,Medium (51–500 employees),38689
2025,Mid-level,Full-time,Manager,144650,US,100,US,Medium (51–500 employees),38690
2025,Mid-level,Full-time,Manager,109600,US,100,US,Medium (51–500 employees),38691
2025,Senior-level,Full-time,Software Engineer,324000,US,0,US,Medium (51–500 employees),38694
2025,Mid-level,Full-time,Manager,200700,US,100,US,Medium (51–500 employees),38696
2025,Mid-level,Full-time,Manager,167400,US,100,US,Medium (51–500 employees),38697
2025,Mid-level,Full-time,Manager,166000,US,100,US,Medium (51–500 employees),38700
2025,Mid-level,Full-time,AI Developer,80000,FI,50,FI,Medium (51–500 employees),38724
2025,Senior-level,Full-time,AI Engineer,81052,BE,50,BE,Small (1–50 employees),38725
2025,Mid-level,Full-time,Data Specialist,44794,GB,0,GB,Medium (51–500 employees),38726
2025,Mid-level,Full-time,Data Specialist,37527,GB,0,GB,Medium (51–500 employees),38727
2025,Director,Full-time,Solutions Engineer,314100,US,0,US,Medium (51–500 employees),38728
2025,Director,Full-time,Solutions Engineer,187500,US,0,US,Medium (51–500 employees),38729
2025,Senior-level,Full-time,Software Engineer,125000,US,100,US,Medium (51–500 employees),38731
2025,Senior-level,Full-time,Software Engineer,154192,US,0,US,Medium (51–500 employees),38735
2025,Senior-level,Full-time,Machine Learning Engineer,250600,US,0,US,Medium (51–500 employees),38740
2025,Senior-level,Full-time,Machine Learning Engineer,135400,US,0,US,Medium (51–500 employees),38741
2025,Senior-level,Full-time,Engineering Manager,264000,US,0,US,Medium (51–500 employees),38742
2025,Senior-level,Full-time,Engineering Manager,228500,US,0,US,Medium (51–500 employees),38743
2025,Senior-level,Full-time,Engineer,295680,US,0,US,Medium (51–500 employees),38744
2025,Senior-level,Full-time,Engineer,174720,US,0,US,Medium (51–500 employees),38745
2025,Mid-level,Full-time,Machine Learning Engineer,264200,US,0,US,Medium (51–500 employees),38746
2025,Mid-level,Full-time,Machine Learning Engineer,143100,US,0,US,Medium (51–500 employees),38747
2025,Senior-level,Full-time,Analytics Engineer,100000,CA,0,CA,Medium (51–500 employees),38750
